id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,CMA-1,CMA-2,CMA-3,CMA-4,CMA-5,TMA-1,TMA-2,TMA-3,TMA-4,TMA-5,TMA-6
502717,F,Wales,Lower Than A Level,80-90%,0-35,1,240,N,Pass,100.0,100.0,80.0,0.0,100.0,67.0,76.0,60.0,77.0,0.0,0.0
502872,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,100.0,0.0,0.0,0.0,0.0,81.0,82.0,0.0,0.0,0.0,0.0
503353,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,210,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
503390,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,1,240,N,Fail,100.0,100.0,100.0,100.0,60.0,75.0,30.0,41.0,75.0,14.0,0.0
503491,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Pass,100.0,100.0,60.0,60.0,80.0,74.0,77.0,70.0,72.0,70.0,70.0
503509,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,100.0,100.0,100.0,80.0,100.0,80.0,68.0,85.0,80.0,86.0,73.0
503878,F,South West Region,Lower Than A Level,50-60%,0-35,0,180,Y,Withdrawn,100.0,100.0,100.0,100.0,0.0,66.0,66.0,74.0,72.0,0.0,0.0
504014,F,Wales,Lower Than A Level,50-60%,35-55,0,120,N,Fail,100.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
504021,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,100.0,80.0,0.0,0.0,0.0,56.0,52.0,56.0,0.0,0.0,0.0
504028,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,180,N,Pass,100.0,80.0,80.0,80.0,80.0,79.0,77.0,83.0,80.0,83.0,79.0
504102,F,North Western Region,Lower Than A Level,30-40%,35-55,0,75,N,Pass,60.0,80.0,80.0,40.0,60.0,53.0,49.0,51.0,38.0,35.0,40.0
504689,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504936,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,100.0,40.0,0.0,80.0,100.0,71.0,75.0,77.0,80.0,83.0,85.0
505123,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505376,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,73.0,70.0,81.0,78.0,73.0,72.0
505417,F,South East Region,A Level or Equivalent,50-60%,0-35,1,120,Y,Withdrawn,80.0,0.0,80.0,0.0,0.0,67.0,60.0,0.0,0.0,0.0,0.0
505499,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505592,F,North Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505595,F,London Region,Lower Than A Level,10-20,0-35,1,210,Y,Withdrawn,40.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
505606,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,100.0,80.0,100.0,80.0,100.0,80.0,83.0,80.0,85.0,73.0,85.0
505694,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505871,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,100.0,100.0,0.0,0.0,0.0,75.0,70.0,0.0,0.0,0.0,0.0
505959,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,100.0,40.0,100.0,80.0,0.0,61.0,65.0,59.0,74.0,0.0,68.0
505961,F,Wales,Lower Than A Level,80-90%,0-35,1,120,N,Distinction,100.0,100.0,80.0,100.0,100.0,64.0,67.0,80.0,73.0,65.0,75.0
506233,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,100.0,80.0,100.0,100.0,40.0,55.0,66.0,72.0,76.0,71.0,64.0
506360,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,80.0,80.0,80.0,100.0,0.0,71.0,75.0,66.0,53.0,74.0,0.0
506650,F,South West Region,A Level or Equivalent,80-90%,35-55,0,150,N,Withdrawn,100.0,100.0,100.0,100.0,100.0,54.0,41.0,64.0,65.0,68.0,76.0
506753,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,Pass,100.0,80.0,80.0,80.0,100.0,82.0,76.0,93.0,86.0,86.0,90.0
507184,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
507221,F,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507303,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507320,M,North Western Region,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507359,F,London Region,A Level or Equivalent,10-20,35-55,1,120,N,Pass,80.0,60.0,80.0,40.0,80.0,80.0,60.0,70.0,75.0,60.0,0.0
507485,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507685,F,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507817,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,Fail,100.0,40.0,100.0,100.0,40.0,80.0,57.0,54.0,68.0,29.0,51.0
508103,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,240,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508452,F,East Anglian Region,HE Qualification,30-40%,35-55,0,150,N,Pass,100.0,80.0,100.0,80.0,40.0,60.0,41.0,48.0,45.0,39.0,46.0
508537,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,94.0,94.0,84.0,92.0,95.0,89.0
508662,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,62.0,81.0,86.0,82.0,80.0,0.0
508668,F,London Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509130,F,West Midlands Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509226,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,100.0,100.0,80.0,100.0,100.0,77.0,77.0,77.0,77.0,85.0,87.0
509295,F,South West Region,Lower Than A Level,0-10%,35-55,1,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509334,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509737,F,Scotland,Lower Than A Level,10-20,35-55,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509768,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,95.0,97.0,91.0,93.0,93.0,91.0
509797,F,London Region,HE Qualification,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,65.0,73.0,27.0,38.0,0.0,0.0
509901,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Fail,80.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
509926,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,100.0,100.0,100.0,100.0,0.0,83.0,59.0,77.0,72.0,0.0,0.0
510141,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,80.0,0.0,0.0,0.0,0.0,55.0,62.0,0.0,0.0,0.0,0.0
510492,F,South West Region,Lower Than A Level,80-90%,0-35,0,180,N,Fail,80.0,60.0,0.0,80.0,60.0,61.0,46.0,58.0,58.0,53.0,37.0
510556,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,77.0,83.0,95.0,71.0,60.0,0.0
510756,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,80.0,100.0,100.0,100.0,0.0,76.0,75.0,80.0,75.0,83.0,88.0
510845,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,100.0,80.0,80.0,80.0,0.0,70.0,45.0,68.0,49.0,53.0,0.0
511050,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,80.0,80.0,79.0,77.0,79.0,79.0
511067,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,0.0,74.0,80.0,80.0,75.0,73.0,0.0
511306,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,90.0,85.0,86.0,5.0,92.0,89.0
511459,F,Scotland,Lower Than A Level,10-20,35-55,1,120,N,Pass,100.0,100.0,60.0,80.0,100.0,53.0,65.0,68.0,65.0,62.0,61.0
511474,F,North Western Region,Lower Than A Level,20-30%,0-35,2,120,N,Fail,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
511515,F,Scotland,Lower Than A Level,30-40%,35-55,0,120,N,Fail,80.0,20.0,20.0,40.0,20.0,47.0,45.0,47.0,35.0,59.0,0.0
511524,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,80.0,77.0,87.0,80.0,15.0,80.0,77.0
511527,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail,100.0,0.0,100.0,100.0,0.0,58.0,58.0,0.0,55.0,0.0,0.0
511652,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,240,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511693,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,100.0,80.0,100.0,60.0,80.0,64.0,72.0,80.0,77.0,68.0,80.0
512070,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
512180,F,Wales,Lower Than A Level,0-10%,0-35,0,120,Y,Fail,80.0,40.0,0.0,0.0,0.0,49.0,44.0,0.0,0.0,0.0,0.0
512242,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,100.0,100.0,100.0,100.0,0.0,70.0,83.0,80.0,0.0,0.0,0.0
512468,F,Ireland,Lower Than A Level,10-20,35-55,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512805,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,85.0,70.0,0.0,66.0,71.0,0.0
512883,F,Wales,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,80.0,0.0,0.0,0.0,0.0,54.0,37.0,0.0,0.0,0.0,0.0
512911,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,100.0,60.0,100.0,0.0,0.0,63.0,65.0,0.0,0.0,0.0,0.0
512924,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,240,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512929,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,100.0,80.0,80.0,100.0,60.0,95.0,93.0,85.0,95.0,95.0,93.0
512995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,80.0,72.0,78.0,67.0,0.0,75.0,73.0
513005,F,South West Region,Lower Than A Level,30-40%,35-55,1,180,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513016,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513093,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,100.0,80.0,100.0,100.0,60.0,73.0,77.0,72.0,79.0,69.0,89.0
513196,F,London Region,Lower Than A Level,10-20,35-55,1,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513210,F,London Region,Lower Than A Level,30-40%,35-55,1,120,Y,Withdrawn,80.0,100.0,80.0,100.0,60.0,61.0,65.0,49.0,65.0,67.0,0.0
513315,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,60.0,100.0,60.0,40.0,80.0,54.0,53.0,44.0,56.0,52.0,38.0
513368,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513733,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,80.0,60.0,60.0,40.0,0.0,71.0,44.0,53.0,69.0,56.0,0.0
513757,F,London Region,A Level or Equivalent,30-40%,35-55,1,120,N,Pass,100.0,60.0,100.0,80.0,60.0,77.0,69.0,72.0,77.0,70.0,80.0
513881,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,80.0,60.0,100.0,60.0,0.0,73.0,67.0,70.0,59.0,55.0,0.0
514140,M,Wales,Lower Than A Level,50-60%,35-55,0,120,N,Pass,100.0,40.0,100.0,80.0,80.0,61.0,71.0,55.0,65.0,70.0,65.0
514365,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514819,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514951,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514981,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,100.0,60.0,80.0,60.0,60.0,75.0,60.0,68.0,72.0,0.0,64.0
514987,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,120,N,Pass,100.0,0.0,100.0,0.0,60.0,63.0,70.0,70.0,65.0,0.0,65.0
515035,F,South Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,58.0,56.0,55.0,0.0,0.0,0.0
515105,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,100.0,100.0,60.0,80.0,100.0,75.0,70.0,65.0,65.0,85.0,65.0
515130,F,Wales,Lower Than A Level,90-100%,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515174,M,London Region,Lower Than A Level,10-20,35-55,1,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515311,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Pass,100.0,60.0,80.0,100.0,100.0,74.0,60.0,70.0,76.0,73.0,80.0
515474,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0.0,80.0,100.0,0.0,40.0,64.0,67.0,78.0,52.0,73.0,0.0
515497,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,100.0,0.0,0.0,20.0,0.0,66.0,65.0,69.0,79.0,45.0,0.0
515959,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,0.0,74.0,61.0,55.0,73.0,80.0,0.0
516057,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,100.0,100.0,100.0,100.0,100.0,85.0,82.0,72.0,91.0,89.0,85.0
516432,M,London Region,Lower Than A Level,0-10%,35-55,1,195,N,Pass,80.0,0.0,60.0,60.0,40.0,60.0,70.0,67.0,62.0,61.0,62.0
516456,F,South West Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass,100.0,100.0,100.0,80.0,80.0,75.0,66.0,0.0,66.0,68.0,69.0
516475,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0.0,100.0,0.0,100.0,0.0,85.0,68.0,86.0,0.0,79.0,76.0
516495,F,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,80.0,100.0,0.0,0.0,0.0,58.0,63.0,58.0,0.0,67.0,80.0
516529,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction,100.0,100.0,80.0,100.0,100.0,87.0,82.0,85.0,90.0,95.0,75.0
516776,F,East Anglian Region,Lower Than A Level,20-30%,35-55,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516841,F,Scotland,Lower Than A Level,60-70%,0-35,1,120,N,Pass,100.0,100.0,100.0,80.0,100.0,76.0,82.0,73.0,75.0,70.0,70.0
517043,F,West Midlands Region,No Formal quals,10-20,0-35,1,120,N,Pass,0.0,100.0,40.0,0.0,0.0,65.0,0.0,85.0,80.0,55.0,87.0
517175,M,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517474,F,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Pass,100.0,100.0,100.0,100.0,60.0,77.0,73.0,62.0,45.0,0.0,78.0
517617,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,100.0,70.0,82.0,76.0,83.0,57.0,85.0
517701,F,Wales,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517778,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,72.0,86.0,81.0,81.0,77.0,74.0
517853,F,West Midlands Region,Lower Than A Level,10-20,35-55,1,120,N,Fail,80.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
517890,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,78.0,70.0,80.0,84.0,78.0,81.0
518189,F,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,80.0,100.0,100.0,100.0,60.0,75.0,75.0,63.0,85.0,77.0,90.0
518469,M,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,80.0,100.0,100.0,80.0,60.0,85.0,89.0,0.0,87.0,81.0,0.0
518876,F,Wales,Lower Than A Level,50-60%,0-35,0,150,N,Pass,100.0,80.0,100.0,100.0,80.0,68.0,61.0,66.0,65.0,55.0,54.0
518879,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,Y,Pass,80.0,100.0,80.0,100.0,80.0,76.0,65.0,60.0,71.0,78.0,81.0
518904,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
518970,M,North Western Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,100.0,80.0,60.0,100.0,0.0,65.0,71.0,72.0,73.0,77.0,0.0
519012,F,Wales,Lower Than A Level,50-60%,0-35,1,120,N,Fail,0.0,60.0,0.0,0.0,0.0,0.0,50.0,77.0,0.0,0.0,0.0
519222,F,Wales,A Level or Equivalent,80-90%,0-35,1,120,N,Pass,100.0,100.0,0.0,80.0,100.0,78.0,77.0,81.0,69.0,73.0,55.0
519387,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,100.0,60.0,100.0,100.0,100.0,69.0,70.0,62.0,51.0,65.0,0.0
519602,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,100.0,0.0,0.0,0.0,0.0,80.0,69.0,68.0,65.0,0.0,64.0
519647,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519800,F,Wales,Lower Than A Level,70-80%,35-55,1,120,N,Pass,100.0,80.0,100.0,0.0,100.0,87.0,64.0,81.0,77.0,0.0,72.0
520049,F,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520230,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520749,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520836,M,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,100.0,80.0,80.0,80.0,60.0,70.0,71.0,72.0,71.0,75.0,0.0
521069,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521081,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,90,Y,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521096,F,Ireland,Lower Than A Level,70-80%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,80.0,87.0,86.0,85.0,82.0,82.0,0.0
521394,F,Ireland,Lower Than A Level,0-10%,0-35,1,120,N,Pass,100.0,100.0,100.0,60.0,100.0,89.0,83.0,90.0,85.0,0.0,85.0
521430,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,60.0,62.0,72.0,83.0,95.0,91.0,93.0
521496,M,Wales,Lower Than A Level,10-20,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521764,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,100.0,100.0,100.0,80.0,80.0,72.0,62.0,79.0,89.0,0.0,77.0
521903,F,South West Region,Lower Than A Level,70-80%,0-35,1,120,Y,Fail,80.0,80.0,0.0,40.0,100.0,73.0,59.0,63.0,66.0,65.0,66.0
522090,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,100.0,100.0,80.0,100.0,73.0,61.0,62.0,69.0,59.0,82.0
522249,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,80.0,100.0,100.0,0.0,0.0,65.0,62.0,75.0,68.0,0.0,80.0
522302,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522373,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,100.0,73.0,75.0,78.0,78.0,79.0,80.0
522383,F,Wales,Lower Than A Level,0-10%,0-35,1,120,Y,Fail,80.0,40.0,80.0,100.0,0.0,75.0,41.0,0.0,0.0,0.0,0.0
522512,F,Wales,Lower Than A Level,30-40%,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523012,F,Scotland,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,100.0,100.0,80.0,100.0,100.0,85.0,83.0,82.0,86.0,85.0,87.0
523156,F,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523596,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,75,N,Fail,100.0,80.0,60.0,100.0,100.0,71.0,75.0,79.0,76.0,78.0,70.0
523630,F,South Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,100.0,100.0,100.0,100.0,100.0,83.0,65.0,77.0,80.0,95.0,80.0
523672,M,Wales,Lower Than A Level,10-20,35-55,0,90,N,Pass,100.0,100.0,80.0,100.0,80.0,40.0,55.0,42.0,46.0,62.0,43.0
523789,F,London Region,A Level or Equivalent,20-30%,0-35,1,240,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523966,F,Wales,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,100.0,100.0,60.0,100.0,80.0,85.0,92.0,87.0,75.0,87.0,0.0
524101,F,North Region,Lower Than A Level,50-60%,35-55,1,120,N,Withdrawn,100.0,80.0,0.0,0.0,0.0,75.0,72.0,0.0,0.0,0.0,0.0
524171,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524452,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,100.0,100.0,80.0,80.0,100.0,82.0,83.0,81.0,86.0,87.0,89.0
524496,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524598,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524769,F,South West Region,Lower Than A Level,30-40%,0-35,1,150,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524968,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525501,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,Y,Pass,100.0,100.0,80.0,80.0,100.0,80.0,75.0,81.0,53.0,65.0,86.0
525520,F,North Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,60.0,80.0,100.0,80.0,40.0,60.0,82.0,75.0,83.0,0.0,80.0
525543,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525679,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,0.0,0.0,0.0,0.0,0.0,65.0,55.0,0.0,53.0,0.0,0.0
525683,F,North Western Region,Lower Than A Level,30-40%,0-35,0,75,N,Pass,100.0,80.0,80.0,100.0,60.0,85.0,65.0,78.0,0.0,62.0,71.0
525797,F,East Midlands Region,Lower Than A Level,90-100%,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
